time	V(n002)	V(n003)
5.913037109375048e+00	1.095559e+00	6.786380e+00
5.932763671875048e+00	9.160902e-01	7.215433e+00
5.952490234375049e+00	7.478812e-01	7.633508e+00
5.962353515625050e+00	6.688137e-01	7.836415e+00
5.972216796875050e+00	5.935133e-01	8.034192e+00
5.982080078125050e+00	5.222691e-01	8.226078e+00
5.991943359375051e+00	4.553548e-01	8.411337e+00
6.001806640625051e+00	3.930271e-01	8.589257e+00
6.011669921875051e+00	3.355254e-01	8.759156e+00
6.021533203125052e+00	2.830705e-01	8.920382e+00
6.031396484375052e+00	2.358638e-01	9.072314e+00
6.041259765625052e+00	1.940864e-01	9.214371e+00
6.051123046875053e+00	1.578989e-01	9.346005e+00
6.060986328125053e+00	1.274401e-01	9.466713e+00
6.070849609375053e+00	1.028270e-01	9.576031e+00
6.080712890625054e+00	8.415407e-02	9.673538e+00
6.090576171875054e+00	7.149303e-02	9.758861e+00
6.100439453125055e+00	6.489248e-02	9.831672e+00
6.110302734375055e+00	6.437775e-02	9.891690e+00
6.120166015625055e+00	6.995083e-02	9.938687e+00
6.130029296875056e+00	8.159032e-02	9.972482e+00
6.139892578125056e+00	9.925154e-02	9.992945e+00
6.149755859375056e+00	1.228667e-01	9.999996e+00
6.159619140625057e+00	1.523450e-01	9.993609e+00
6.169482421875057e+00	1.875734e-01	9.973809e+00
6.179345703125057e+00	2.284167e-01	9.940673e+00
6.189208984375058e+00	2.747179e-01	9.894325e+00
6.199072265625058e+00	3.262993e-01	9.834946e+00
6.208935546875058e+00	3.829630e-01	9.762762e+00
6.218798828125059e+00	4.444912e-01	9.678051e+00
6.228662109375059e+00	5.106478e-01	9.581139e+00
6.238525390625060e+00	5.811789e-01	9.472397e+00
6.248388671875060e+00	6.558135e-01	9.352242e+00
6.268115234375061e+00	8.162327e-01	9.079584e+00
6.287841796875061e+00	9.894440e-01	8.767347e+00
6.307568359375062e+00	1.172790e+00	8.420323e+00
6.327294921875063e+00	1.363458e+00	8.043836e+00
6.347021484375063e+00	1.558522e+00	7.643661e+00
6.366748046875064e+00	1.754989e+00	7.225940e+00
6.386474609375065e+00	1.949845e+00	6.797081e+00
6.406201171875066e+00	2.140100e+00	6.363664e+00
6.416064453125066e+00	2.232587e+00	6.147324e+00
6.425927734375066e+00	2.322836e+00	5.932338e+00
6.435791015625067e+00	2.410502e+00	5.719532e+00
6.445654296875067e+00	2.495249e+00	5.509722e+00
6.455517578125067e+00	2.576750e+00	5.303714e+00
6.465380859375068e+00	2.654692e+00	5.102300e+00
6.475244140625068e+00	2.728777e+00	4.906251e+00
6.485107421875068e+00	2.798721e+00	4.716322e+00
6.494970703125069e+00	2.864254e+00	4.533241e+00
6.504833984375069e+00	2.925124e+00	4.357711e+00
6.514697265625069e+00	2.981100e+00	4.190406e+00
6.524560546875070e+00	3.031964e+00	4.031969e+00
6.534423828125070e+00	3.077522e+00	3.883008e+00
6.544287109375071e+00	3.117600e+00	3.744094e+00
6.554150390625071e+00	3.152043e+00	3.615761e+00
6.564013671875071e+00	3.180718e+00	3.498502e+00
6.573876953125072e+00	3.203517e+00	3.392767e+00
6.583740234375072e+00	3.220351e+00	3.298962e+00
6.593603515625072e+00	3.231156e+00	3.217447e+00
6.603466796875073e+00	3.235890e+00	3.148535e+00
6.613330078125073e+00	3.234535e+00	3.092490e+00
6.623193359375073e+00	3.227097e+00	3.049529e+00
6.633056640625074e+00	3.213603e+00	3.019815e+00
6.642919921875074e+00	3.194106e+00	3.003463e+00
6.652783203125074e+00	3.168680e+00	3.000535e+00
6.662646484375075e+00	3.137424e+00	3.011044e+00
6.672509765625075e+00	3.100456e+00	3.034947e+00
6.682373046875075e+00	3.057920e+00	3.072155e+00
6.692236328125076e+00	3.009978e+00	3.122524e+00
6.702099609375076e+00	2.956815e+00	3.185860e+00
6.711962890625077e+00	2.898634e+00	3.261920e+00
6.721826171875077e+00	2.835659e+00	3.350413e+00
6.731689453125077e+00	2.768132e+00	3.450998e+00
6.741552734375078e+00	2.696312e+00	3.563289e+00
6.751416015625078e+00	2.620474e+00	3.686856e+00
6.761279296875078e+00	2.540910e+00	3.821223e+00
6.771142578125079e+00	2.457926e+00	3.965876e+00
6.781005859375079e+00	2.371840e+00	4.120258e+00
6.790869140625079e+00	2.282982e+00	4.283776e+00
6.800732421875080e+00	2.191694e+00	4.455804e+00
6.810595703125080e+00	2.098326e+00	4.635680e+00
6.830322265625081e+00	1.906792e+00	5.016188e+00
6.850048828125082e+00	1.711317e+00	5.419462e+00
6.869775390625082e+00	1.514901e+00	5.839314e+00
6.889501953125083e+00	1.320558e+00	6.269303e+00
6.909228515625084e+00	1.131269e+00	6.702832e+00
6.928955078125084e+00	9.499383e-01	7.133249e+00
6.948681640625085e+00	7.793487e-01	7.553949e+00
6.958544921875085e+00	6.989071e-01	7.758631e+00
6.968408203125086e+00	6.221171e-01	7.958480e+00
6.978271484375086e+00	5.492736e-01	8.152729e+00
6.988134765625087e+00	4.806560e-01	8.340632e+00
6.997998046875087e+00	4.165280e-01	8.521469e+00
7.007861328125087e+00	3.571357e-01	8.694545e+00
7.017724609375088e+00	3.027073e-01	8.859195e+00
7.027587890625088e+00	2.534515e-01	9.014787e+00
7.037451171875088e+00	2.095576e-01	9.160724e+00
7.047314453125089e+00	1.711941e-01	9.296445e+00
7.057177734375089e+00	1.385082e-01	9.421429e+00
7.067041015625089e+00	1.116256e-01	9.535196e+00
7.076904296875090e+00	9.064925e-02	9.637311e+00
7.086767578125090e+00	7.565987e-02	9.727381e+00
7.096630859375090e+00	6.671495e-02	9.805058e+00
7.106494140625091e+00	6.384884e-02	9.870047e+00
7.116357421875091e+00	6.707254e-02	9.922096e+00
7.126220703125091e+00	7.637368e-02	9.961007e+00
7.136083984375092e+00	9.171655e-02	9.986629e+00
7.145947265625092e+00	1.130422e-01	9.998865e+00
7.155810546875093e+00	1.402688e-01	9.997667e+00
7.165673828125093e+00	1.732919e-01	9.983041e+00
7.175537109375093e+00	2.119845e-01	9.955042e+00
7.185400390625094e+00	2.561982e-01	9.913777e+00
7.195263671875094e+00	3.057632e-01	9.859406e+00
7.205126953125094e+00	3.604892e-01	9.792136e+00
7.214990234375095e+00	4.201662e-01	9.712227e+00
7.224853515625095e+00	4.845648e-01	9.619984e+00
7.234716796875095e+00	5.534380e-01	9.515762e+00
7.244580078125096e+00	6.265213e-01	9.399962e+00
7.254443359375096e+00	7.035341e-01	9.273028e+00
7.274169921875097e+00	8.681513e-01	8.987748e+00
7.293896484375098e+00	1.044764e+00	8.664298e+00
7.313623046875098e+00	1.230663e+00	8.307642e+00
7.333349609375099e+00	1.422995e+00	7.923251e+00
7.353076171875100e+00	1.618810e+00	7.517024e+00
7.372802734375100e+00	1.815103e+00	7.095192e+00
7.392529296875101e+00	2.008863e+00	6.664229e+00
7.402392578125101e+00	2.103861e+00	6.447386e+00
7.412255859375102e+00	2.197117e+00	6.230746e+00
7.422119140625102e+00	2.288271e+00	6.015139e+00
7.431982421875102e+00	2.376976e+00	5.801394e+00
7.441845703125103e+00	2.462889e+00	5.590331e+00
7.451708984375103e+00	2.545681e+00	5.382761e+00
7.461572265625104e+00	2.625034e+00	5.179480e+00
7.471435546875104e+00	2.700643e+00	4.981269e+00
7.481298828125104e+00	2.772218e+00	4.788889e+00
7.491162109375105e+00	2.839485e+00	4.603079e+00
7.501025390625105e+00	2.902185e+00	4.424551e+00
7.510888671875105e+00	2.960077e+00	4.253993e+00
7.520751953125106e+00	3.012939e+00	4.092057e+00
7.530615234375106e+00	3.060568e+00	3.939367e+00
7.540478515625106e+00	3.102782e+00	3.796508e+00
7.550341796875107e+00	3.139417e+00	3.664029e+00
7.560205078125107e+00	3.170334e+00	3.542438e+00
7.570068359375107e+00	3.195414e+00	3.432203e+00
7.579931640625108e+00	3.214560e+00	3.333746e+00
7.589794921875108e+00	3.227699e+00	3.247445e+00
7.599658203125109e+00	3.234781e+00	3.173633e+00
7.609521484375109e+00	3.235778e+00	3.112591e+00
7.619384765625109e+00	3.230686e+00	3.064555e+00
7.629248046875110e+00	3.219526e+00	3.029710e+00
7.639111328125110e+00	3.202339e+00	3.008188e+00
7.648974609375110e+00	3.179193e+00	3.000073e+00
7.658837890625111e+00	3.150175e+00	3.005395e+00
7.668701171875111e+00	3.115397e+00	3.024134e+00
7.678564453125111e+00	3.074993e+00	3.056219e+00
7.688427734375112e+00	3.029118e+00	3.101526e+00
7.698291015625112e+00	2.977948e+00	3.159881e+00
7.708154296875112e+00	2.921679e+00	3.231060e+00
7.718017578125113e+00	2.860527e+00	3.314789e+00
7.727880859375113e+00	2.794728e+00	3.410748e+00
7.737744140625114e+00	2.724534e+00	3.518568e+00
7.747607421875114e+00	2.650214e+00	3.637835e+00
7.757470703125114e+00	2.572054e+00	3.768091e+00
7.767333984375115e+00	2.490353e+00	3.908835e+00
7.777197265625115e+00	2.405426e+00	4.059529e+00
7.787060546875115e+00	2.317599e+00	4.219592e+00
7.796923828125116e+00	2.227208e+00	4.388411e+00
7.806787109375116e+00	2.134602e+00	4.565336e+00
7.826513671875117e+00	1.944169e+00	4.940764e+00
7.846240234375117e+00	1.749222e+00	5.340115e+00
7.865966796875118e+00	1.552753e+00	5.757262e+00
7.885693359375119e+00	1.357776e+00	6.185804e+00
7.905419921875119e+00	1.167282e+00	6.619167e+00
7.925146484375119e+00	9.841937e-01	7.050702e+00
7.944873046875120e+00	8.113209e-01	7.473788e+00
7.964599609375121e+00	6.513156e-01	7.881932e+00
7.974462890625121e+00	5.769141e-01	8.078433e+00
7.984326171875122e+00	5.066326e-01	8.268874e+00
7.994189453125122e+00	4.407409e-01	8.452524e+00
8.004052734375122e+00	3.794920e-01	8.628676e+00
8.013916015625123e+00	3.231210e-01	8.796657e+00
8.023779296875123e+00	2.718444e-01	8.955819e+00
8.033642578125123e+00	2.258590e-01	9.105553e+00
8.043505859375124e+00	1.853413e-01	9.245282e+00
8.053369140625124e+00	1.504470e-01	9.374472e+00
8.063232421875124e+00	1.213101e-01	9.492624e+00
8.073095703125125e+00	9.804234e-02	9.599288e+00
8.082958984375125e+00	8.073311e-02	9.694052e+00
8.092822265625125e+00	6.944886e-02	9.776552e+00
8.102685546875126e+00	6.423292e-02	9.846473e+00
8.112548828125126e+00	6.510531e-02	9.903545e+00
8.122412109375126e+00	7.206269e-02	9.947550e+00
8.132275390625127e+00	8.507834e-02	9.978318e+00
8.142138671875127e+00	1.041023e-01	9.995731e+00
8.152001953125128e+00	1.290615e-01	9.999723e+00
8.161865234375128e+00	1.598601e-01	9.990278e+00
8.171728515625128e+00	1.963800e-01	9.967433e+00
8.181591796875129e+00	2.384808e-01	9.931274e+00
8.191455078125129e+00	2.860009e-01	9.881942e+00
8.201318359375129e+00	3.387579e-01	9.819625e+00
8.211181640625130e+00	3.965492e-01	9.744562e+00
8.221044921875130e+00	4.591530e-01	9.657043e+00
8.230908203125130e+00	5.263288e-01	9.557402e+00
8.240771484375131e+00	5.978189e-01	9.446022e+00
8.250634765625131e+00	6.733485e-01	9.323332e+00
8.270361328125132e+00	8.353526e-01	9.045944e+00
8.290087890625133e+00	1.009855e+00	8.729494e+00
8.309814453125133e+00	1.194180e+00	8.378838e+00
8.329541015625134e+00	1.385497e+00	7.999354e+00
8.349267578125135e+00	1.580873e+00	7.596867e+00
8.368994140625135e+00	1.777309e+00	7.177549e+00
8.388720703125136e+00	1.971791e+00	6.747837e+00
8.408447265625137e+00	2.161336e+00	6.314322e+00
8.418310546875137e+00	2.253344e+00	6.098218e+00
8.428173828125137e+00	2.343035e+00	5.883656e+00
8.438037109375138e+00	2.430066e+00	5.671461e+00
8.447900390625138e+00	2.514101e+00	5.462446e+00
8.457763671875139e+00	2.594819e+00	5.257416e+00
8.467626953125139e+00	2.671909e+00	5.057156e+00
8.477490234375139e+00	2.745076e+00	4.862435e+00
8.487353515625140e+00	2.814038e+00	4.674003e+00
8.497216796875140e+00	2.878531e+00	4.492580e+00
8.507080078125140e+00	2.938307e+00	4.318865e+00
8.516943359375141e+00	2.993136e+00	4.153524e+00
8.526806640625141e+00	3.042809e+00	3.997193e+00
8.536669921875141e+00	3.087134e+00	3.850471e+00
8.546533203125142e+00	3.125941e+00	3.713921e+00
8.556396484375142e+00	3.159081e+00	3.588068e+00
8.566259765625142e+00	3.186428e+00	3.473395e+00
8.576123046875143e+00	3.207875e+00	3.370343e+00
8.585986328125143e+00	3.223341e+00	3.279306e+00
8.595849609375144e+00	3.232766e+00	3.200635e+00
8.605712890625144e+00	3.236115e+00	3.134632e+00
8.615576171875144e+00	3.233373e+00	3.081550e+00
8.625439453125145e+00	3.224552e+00	3.041592e+00
8.635302734375145e+00	3.209686e+00	3.014913e+00
8.645166015625145e+00	3.188832e+00	3.001614e+00
8.655029296875146e+00	3.162069e+00	3.001747e+00
8.664892578125146e+00	3.129500e+00	3.015312e+00
8.674755859375146e+00	3.091252e+00	3.042255e+00
8.684619140625147e+00	3.047469e+00	3.082474e+00
8.694482421875147e+00	2.998322e+00	3.135814e+00
8.704345703125147e+00	2.943997e+00	3.202071e+00
8.714208984375148e+00	2.884704e+00	3.280990e+00
8.724072265625148e+00	2.820671e+00	3.372268e+00
8.733935546875149e+00	2.752142e+00	3.475554e+00
8.743798828125149e+00	2.679383e+00	3.590453e+00
8.753662109375149e+00	2.602670e+00	3.716523e+00
8.763525390625150e+00	2.522300e+00	3.853279e+00
8.773388671875150e+00	2.438581e+00	4.000197e+00
8.783251953125150e+00	2.351835e+00	4.156713e+00
8.793115234375151e+00	2.262393e+00	4.322226e+00
8.802978515625151e+00	2.170600e+00	4.496100e+00
8.822705078125152e+00	1.981378e+00	4.866233e+00
8.842431640625152e+00	1.787072e+00	5.261432e+00
8.872021484375153e+00	1.492610e+00	5.887885e+00
8.891748046875154e+00	1.298693e+00	6.318611e+00
8.911474609375155e+00	1.110166e+00	6.752121e+00
8.931201171875156e+00	9.299207e-01	7.181763e+00
8.950927734375156e+00	7.607235e-01	7.600945e+00
8.960791015625157e+00	6.810869e-01	7.804594e+00
8.970654296875157e+00	6.051702e-01	8.003234e+00
8.980517578125157e+00	5.332650e-01	8.196103e+00
8.990380859375158e+00	4.656473e-01	8.382460e+00
9.000244140625158e+00	4.025767e-01	8.561589e+00
9.010107421875158e+00	3.442955e-01	8.732803e+00
9.019970703125159e+00	2.910273e-01	8.895445e+00
9.029833984375159e+00	2.429767e-01	9.048889e+00
9.039697265625160e+00	2.003281e-01	9.192548e+00
9.049560546875160e+00	1.632454e-01	9.325869e+00
9.059423828125160e+00	1.318709e-01	9.448339e+00
9.069287109375161e+00	1.063249e-01	9.559490e+00
9.079150390625161e+00	8.670576e-02	9.658895e+00
9.089013671875161e+00	7.308863e-02	9.746170e+00
9.098876953125162e+00	6.552583e-02	9.820983e+00
9.108740234375162e+00	6.404641e-02	9.883045e+00
9.118603515625162e+00	6.865603e-02	9.932118e+00
9.128466796875163e+00	7.933700e-02	9.968015e+00
9.138330078125163e+00	9.604832e-02	9.990596e+00
9.148193359375163e+00	1.187258e-01	9.999775e+00
9.158056640625164e+00	1.472824e-01	9.995517e+00
9.167919921875164e+00	1.816085e-01	9.977838e+00
9.177783203125164e+00	2.215723e-01	9.946806e+00
9.187646484375165e+00	2.670203e-01	9.902541e+00
9.197509765625165e+00	3.177781e-01	9.845212e+00
9.207373046875166e+00	3.736507e-01	9.775040e+00
9.217236328125166e+00	4.344237e-01	9.692293e+00
9.227099609375166e+00	4.998637e-01	9.597290e+00
9.236962890625167e+00	5.697195e-01	9.490396e+00
9.246826171875167e+00	6.437228e-01	9.372019e+00
9.266552734375168e+00	8.030209e-01	9.102683e+00
9.286279296875168e+00	9.753138e-01	8.793414e+00
9.306005859375169e+00	1.157958e+00	8.448957e+00
9.325732421875170e+00	1.348151e+00	8.074598e+00
9.345458984375171e+00	1.542976e+00	7.676081e+00
9.365185546875171e+00	1.739442e+00	7.259519e+00
9.384912109375172e+00	1.934535e+00	6.831303e+00
9.404638671875173e+00	2.125263e+00	6.398005e+00
9.414501953125173e+00	2.218071e+00	6.181527e+00
9.424365234375173e+00	2.308699e+00	5.966271e+00
9.434228515625174e+00	2.396797e+00	5.753065e+00
9.444091796875174e+00	2.482028e+00	5.542727e+00
9.453955078125174e+00	2.564064e+00	5.336063e+00
9.463818359375175e+00	2.642591e+00	5.133869e+00
9.473681640625175e+00	2.717307e+00	4.936920e+00
9.483544921875176e+00	2.787925e+00	4.745972e+00
9.493408203125176e+00	2.854173e+00	4.561759e+00
9.503271484375176e+00	2.915799e+00	4.384987e+00
9.513134765625177e+00	2.972564e+00	4.216335e+00
9.522998046875177e+00	3.024252e+00	4.056452e+00
9.532861328125177e+00	3.070663e+00	3.905950e+00
9.542724609375178e+00	3.111620e+00	3.765408e+00
9.552587890625178e+00	3.146965e+00	3.635365e+00
9.562451171875178e+00	3.176562e+00	3.516321e+00
9.572314453125179e+00	3.200298e+00	3.408732e+00
9.582177734375179e+00	3.218082e+00	3.313011e+00
9.592041015625179e+00	3.229846e+00	3.229527e+00
9.601904296875180e+00	3.235543e+00	3.158600e+00
9.611767578125180e+00	3.235153e+00	3.100501e+00
9.621630859375180e+00	3.228677e+00	3.055455e+00
9.631494140625181e+00	3.216140e+00	3.023633e+00
9.641357421875181e+00	3.197589e+00	3.005159e+00
9.651220703125182e+00	3.173097e+00	3.000103e+00
9.661083984375182e+00	3.142757e+00	3.008484e+00
9.670947265625182e+00	3.106685e+00	3.030271e+00
9.680810546875183e+00	3.065021e+00	3.065379e+00
9.690673828125183e+00	3.017924e+00	3.113674e+00
9.700537109375183e+00	2.965575e+00	3.174971e+00
9.710400390625184e+00	2.908174e+00	3.249034e+00
9.720263671875184e+00	2.845943e+00	3.335578e+00
9.730126953125184e+00	2.779120e+00	3.434273e+00
9.739990234375185e+00	2.707962e+00	3.544737e+00
9.749853515625185e+00	2.632742e+00	3.666548e+00
9.759716796875185e+00	2.553749e+00	3.799238e+00
9.769580078125186e+00	2.471285e+00	3.942297e+00
9.779443359375186e+00	2.385669e+00	4.095176e+00
9.789306640625187e+00	2.297228e+00	4.257288e+00
9.799169921875187e+00	2.206301e+00	4.428011e+00
9.809033203125187e+00	2.113240e+00	4.606690e+00
9.828759765625188e+00	1.922144e+00	4.985139e+00
9.848486328125189e+00	1.726872e+00	5.386832e+00
9.868212890625189e+00	1.530421e+00	5.805603e+00
9.887939453125190e+00	1.335804e+00	6.235028e+00
9.907666015625191e+00	1.146007e+00	6.668519e+00
9.927392578125191e+00	9.639434e-01	7.099424e+00
9.947119140625192e+00	7.924052e-01	7.521133e+00
9.956982421875193e+00	7.114132e-01	7.726508e+00
9.966845703125193e+00	6.340247e-01	7.927174e+00
9.976708984375193e+00	5.605369e-01	8.122361e+00
9.986572265625194e+00	4.912320e-01	8.311318e+00
1.000000000000000e+01	4.040827e-01	8.557248e+00
